"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R840","2020-02-28 00:00:00","536.000","49.000","6.300","17.000","-99.000","958.600","","6.500","-99.000","-99.000","-99.000","18.900","","16.700",""
"C0I410","2020-02-28 00:00:00","180.000","10.000","0.400","18.300","0.870","998.100","","0.000","-99.000","-99.000","-99.000","25.900","","18.100",""
"C0M410","2020-02-28 00:00:00","245.000","0.000","0.000","19.800","0.900","987.100","","0.000","-99.000","-99.000","-99.000","29.600","","16.800",""
"C0F9Z0","2020-02-28 00:00:00","3193.000","43.000","1.500","3.600","0.430","698.700","","0.000","-99.000","-99.000","-99.000","13.600","","2.200",""
"C0G810","2020-02-28 00:00:00","26.000","355.000","0.400","19.100","0.870","1016.100","","0.000","-99.000","-99.000","-99.000","25.400","","19.100",""
"C0U650","2020-02-28 00:00:00","442.000","240.000","0.400","16.000","0.990","971.300","","12.500","-99.000","-99.000","-99.000","17.200","","14.200",""
"C0D660","2020-02-28 00:00:00","65.000","14.000","0.700","18.900","0.840","1011.900","","0.000","-99.000","-99.000","-99.000","20.800","","17.600",""
"C0E540","2020-02-28 00:00:00","32.000","38.000","2.500","19.200","0.850","1016.100","","0.000","-99.000","-99.000","-99.000","21.200","","18.200",""
"C0W170","2020-02-28 00:00:00","42.000","29.000","7.100","12.200","0.890","1017.700","","0.000","12.700","20.000","","12.800","","11.800",""
"C0Z150","2020-02-28 00:00:00","27.000","229.000","2.000","19.000","0.940","1018.700","","0.000","-99.000","-99.000","-99.000","22.500","","19.000",""
"C0S840","2020-02-28 00:00:00","22.000","49.000","3.200","22.600","0.770","1020.000","","8.000","-99.000","-99.000","-99.000","23.500","","19.800",""
"C0H9A0","2020-02-28 00:00:00","1595.000","273.000","1.300","12.100","0.730","850.300","","0.000","-99.000","-99.000","-99.000","22.600","","10.600",""
"C0Z300","2020-02-28 00:00:00","182.000","0.000","0.000","18.000","0.990","1001.800","","1.000","-99.000","-99.000","-99.000","20.600","","18.000",""
"C0G730","2020-02-28 00:00:00","27.000","29.000","2.000","18.000","0.950","1017.000","","0.000","-99.000","-99.000","-99.000","23.000","","17.800",""
"C0V730","2020-02-28 00:00:00","33.000","328.000","1.700","22.400","0.870","1015.800","","0.000","-99.000","-99.000","-99.000","27.200","","21.300",""
"C0SA00","2020-02-28 00:00:00","466.000","0.000","0.000","17.300","0.960","967.700","","0.000","-99.000","-99.000","-99.000","19.800","","17.000",""
"C0S900","2020-02-28 00:00:00","27.000","65.000","1.800","22.900","0.790","1018.200","","44.000","-99.000","-99.000","-99.000","23.900","","21.200",""
"C0C480","2020-02-28 00:00:00","105.000","115.000","1.900","18.900","0.870","1007.300","","0.000","-99.000","-99.000","-99.000","22.300","","18.300",""
"C0V720","2020-02-28 00:00:00","15.000","45.000","0.600","23.400","0.760","1017.300","","0.000","-99.000","-99.000","-99.000","26.600","","22.200",""
"C0UA60","2020-02-28 00:00:00","566.000","320.000","1.300","16.200","0.970","956.500","","0.500","-99.000","-99.000","-99.000","19.400","","14.600",""
"C0A980","2020-02-28 00:00:00","11.000","148.000","1.200","20.500","0.780","1020.200","","0.000","-99.000","-99.000","-99.000","22.100","","18.700",""
"C0C670","2020-02-28 00:00:00","250.000","36.000","1.800","17.500","0.890","990.800","","0.000","-99.000","-99.000","-99.000","20.300","","16.000",""
"C0K550","2020-02-28 00:00:00","15.000","0.000","0.000","18.800","0.870","1018.100","","0.000","-99.000","-99.000","-99.000","25.000","","18.800",""
"C0R350","2020-02-28 00:00:00","35.000","57.000","5.000","22.100","0.830","1015.500","","0.000","-99.000","-99.000","-99.000","25.000","","21.300",""
"C0T9F0","2020-02-28 00:00:00","251.000","277.000","0.600","17.500","0.900","992.600","","4.000","-99.000","-99.000","-99.000","20.100","","17.400",""
"C0D390","2020-02-28 00:00:00","146.000","0.000","0.000","16.900","0.910","1000.900","","0.000","-99.000","-99.000","-99.000","23.800","","16.900",""
"C0E430","2020-02-28 00:00:00","258.000","0.000","0.200","15.600","0.920","993.100","","0.000","-99.000","-99.000","-99.000","21.900","","15.600",""
"C0O990","2020-02-28 00:00:00","18.000","345.000","0.400","20.000","0.990","1017.100","","0.000","-99.000","-99.000","-99.000","28.000","","19.900",""
"CM0010","2020-02-28 00:00:00","68.000","40.000","1.900","18.700","0.870","1013.600","","7.000","-99.000","-99.000","-99.000","18.900","","16.700",""
"C0K500","2020-02-28 00:00:00","12.000","13.000","1.500","18.500","0.910","1016.900","","0.000","-99.000","-99.000","-99.000","24.500","","18.500",""
"C0X260","2020-02-28 00:00:00","39.000","328.000","1.300","18.700","0.910","1015.300","","0.000","-99.000","-99.000","-99.000","26.200","","18.700",""
"C0ACA0","2020-02-28 00:00:00","25.000","64.000","2.400","19.500","0.900","1016.900","","0.000","-99.000","-99.000","-99.000","21.100","","18.600",""
"C0X180","2020-02-28 00:00:00","62.000","278.000","0.900","19.400","0.990","1011.800","","0.000","-99.000","-99.000","-99.000","27.600","","19.400",""
"C0F930","2020-02-28 00:00:00","100.000","0.000","0.200","17.600","0.960","1007.400","","0.000","-99.000","-99.000","-99.000","23.300","","17.600",""
"C0I010","2020-02-28 00:00:00","1562.000","77.000","0.500","13.300","0.650","852.800","","0.000","-99.000","-99.000","-99.000","21.800","","11.800",""
"C0R190","2020-02-28 00:00:00","32.000","0.000","0.000","21.200","0.990","1014.600","","2.000","-99.000","-99.000","-99.000","26.400","","19.800",""
"C0E420","2020-02-28 00:00:00","19.000","18.000","1.700","18.500","0.840","1015.300","","0.000","-99.000","-99.000","-99.000","21.800","","17.900",""
"C0W160","2020-02-28 00:00:00","49.000","37.000","18.100","13.400","0.870","1012.200","","0.000","-99.000","-99.000","-99.000","13.700","","12.700",""
"C0I460","2020-02-28 00:00:00","110.000","84.000","0.500","19.100","0.860","1006.700","","0.000","-99.000","-99.000","-99.000","26.900","","19.000",""
"C0A9F0","2020-02-28 00:00:00","35.000","97.000","2.100","19.600","0.920","1017.300","","0.000","-99.000","-99.000","-99.000","21.000","","18.200",""
"C0F9A0","2020-02-28 00:00:00","425.000","0.000","0.000","16.600","0.970","970.400","","0.000","-99.000","-99.000","-99.000","26.400","","16.400",""
"C0O950","2020-02-28 00:00:00","4.000","339.000","0.800","19.800","0.920","1018.400","","0.000","-99.000","-99.000","-99.000","26.100","","19.700",""
"C0M760","2020-02-28 00:00:00","40.000","349.000","1.000","18.900","0.860","1015.000","","0.000","-99.000","-99.000","-99.000","25.700","","18.900",""
"C0AH70","2020-02-28 00:00:00","34.000","82.000","2.200","19.500","0.820","1017.300","","0.000","-99.000","-99.000","-99.000","20.100","","18.400",""
"C0V250","2020-02-28 00:00:00","298.000","139.000","0.600","20.900","0.890","984.400","","0.000","-99.000","-99.000","-99.000","29.100","","17.000",""
"C0U980","2020-02-28 00:00:00","573.000","97.000","2.700","16.000","1.000","957.000","","4.500","-99.000","-99.000","-99.000","16.600","","13.900",""
"C0S740","2020-02-28 00:00:00","289.000","17.000","0.300","17.800","0.910","989.400","","0.000","-99.000","-99.000","-99.000","20.400","","17.800",""
"C0A940","2020-02-28 00:00:00","49.000","194.000","0.500","18.200","0.990","1016.200","","1.500","-99.000","-99.000","-99.000","18.200","","16.700",""
"C0A920","2020-02-28 00:00:00","196.000","101.000","3.900","17.600","0.980","997.200","","4.500","-99.000","-99.000","-99.000","17.600","","15.400",""
"C0T870","2020-02-28 00:00:00","135.000","0.000","0.000","15.600","0.990","1005.600","","4.000","-99.000","-99.000","-99.000","21.200","","15.600",""
"C0O930","2020-02-28 00:00:00","69.000","0.000","0.000","20.200","1.000","1012.400","","0.000","-99.000","-99.000","-99.000","29.800","","18.800",""
"C0AI40","2020-02-28 00:00:00","37.000","89.000","1.600","20.900","0.750","1016.600","","0.000","7.100","69.000","","21.600","","18.600",""
"C0C460","2020-02-28 00:00:00","482.000","0.000","0.000","19.100","0.670","964.900","","0.000","-99.000","-99.000","-99.000","23.200","","15.600",""
"C0E520","2020-02-28 00:00:00","320.000","82.000","0.600","16.600","0.960","983.500","","0.000","-99.000","-99.000","-99.000","24.400","","16.400",""
"C0T9D0","2020-02-28 00:00:00","7.000","0.000","0.000","19.000","0.980","1021.300","","2.000","-99.000","-99.000","-99.000","22.000","","19.000",""
"C0I390","2020-02-28 00:00:00","1184.000","93.000","1.700","13.700","0.790","890.800","","0.000","-99.000","-99.000","-99.000","23.600","","11.100",""
"C0B020","2020-02-28 00:00:00","86.000","160.000","2.000","19.200","0.910","1009.500","","0.500","-99.000","-99.000","-99.000","19.300","","16.400",""
"C0F860","2020-02-28 00:00:00","2215.000","73.000","0.300","6.600","0.980","784.900","","0.000","-99.000","-99.000","-99.000","17.200","","6.000",""
"C0U890","2020-02-28 00:00:00","116.000","260.000","0.600","18.000","0.990","1009.400","","6.500","-99.000","-99.000","-99.000","19.900","","16.600",""
"C0G800","2020-02-28 00:00:00","15.000","39.000","3.100","18.600","0.930","1017.600","","0.000","-99.000","-99.000","-99.000","22.900","","18.200",""
"C0F850","2020-02-28 00:00:00","379.000","0.000","0.000","16.400","0.950","975.300","","0.000","-99.000","-99.000","-99.000","26.100","","14.900",""
"C0AH50","2020-02-28 00:00:00","275.000","94.000","5.300","17.900","0.940","988.100","","0.000","-99.000","-99.000","-99.000","19.300","","16.200",""
"C0Z160","2020-02-28 00:00:00","124.000","0.000","0.000","18.500","0.920","1008.300","","3.500","-99.000","-99.000","-99.000","21.600","","18.500",""
"C0R540","2020-02-28 00:00:00","17.000","89.000","1.000","21.600","0.890","1016.600","","0.000","-99.000","-99.000","-99.000","25.500","","21.200",""
"C0K480","2020-02-28 00:00:00","56.000","29.000","1.400","18.100","0.990","1012.600","","0.000","-99.000","-99.000","-99.000","24.500","","18.100",""
"C0H890","2020-02-28 00:00:00","440.000","0.000","0.000","17.400","0.900","968.300","","0.000","-99.000","-99.000","-99.000","26.800","","14.500",""
"C0S770","2020-02-28 00:00:00","375.000","108.000","0.700","19.000","0.840","977.900","","1.000","-99.000","-99.000","-99.000","20.000","","18.200",""
"C0X230","2020-02-28 00:00:00","29.000","347.000","1.900","18.500","0.880","1017.500","","0.000","-99.000","-99.000","-99.000","26.300","","18.400",""
"C0R490","2020-02-28 00:00:00","49.000","0.000","0.000","21.900","0.860","1012.800","","0.000","-99.000","-99.000","-99.000","27.500","","20.700",""
"C0V440","2020-02-28 00:00:00","27.000","323.000","2.000","21.400","0.760","1015.500","","0.000","-99.000","-99.000","-99.000","27.500","","20.600",""
"C0SA40","2020-02-28 00:00:00","200.000","319.000","0.300","19.000","0.860","999.000","","0.000","-99.000","-99.000","-99.000","22.000","","18.300",""
"C0Z280","2020-02-28 00:00:00","224.000","293.000","0.500","17.200","0.990","997.200","","3.500","-99.000","-99.000","-99.000","20.600","","17.200",""
"C0Z070","2020-02-28 00:00:00","247.000","0.000","0.000","17.400","0.990","992.900","","2.000","-99.000","-99.000","-99.000","20.300","","17.100",""
"CM0180","2020-02-28 00:00:00","313.000","0.000","0.000","19.800","0.910","984.000","","0.000","-99.000","-99.000","-99.000","27.000","","17.400",""
"C0T9N0","2020-02-28 00:00:00","261.000","73.000","0.600","17.800","0.930","992.000","","0.500","-99.000","-99.000","-99.000","20.800","","17.800",""
"C0K470","2020-02-28 00:00:00","97.000","156.000","0.500","16.800","0.990","1007.900","","0.000","-99.000","-99.000","-99.000","26.100","","16.800",""
"C0R720","2020-02-28 00:00:00","214.000","15.000","6.300","20.800","0.840","995.600","","6.500","-99.000","-99.000","-99.000","21.200","","19.300",""
"C0V650","2020-02-28 00:00:00","28.000","1.000","3.300","21.200","0.850","1018.000","","0.000","-99.000","-99.000","-99.000","26.400","","20.700",""
"C0H9C0","2020-02-28 00:00:00","3402.000","259.000","1.000","2.500","0.580","678.800","","0.000","-99.000","-99.000","-99.000","9.900","","1.000",""
"C0U780","2020-02-28 00:00:00","15.000","215.000","1.800","17.700","0.990","1020.300","","11.500","-99.000","-99.000","-99.000","20.100","","17.400",""
"C0U760","2020-02-28 00:00:00","22.000","0.000","0.000","18.600","0.990","1020.600","","13.500","-99.000","-99.000","-99.000","20.700","","17.800",""
"C0X290","2020-02-28 00:00:00","10.000","26.000","3.600","20.100","0.860","1018.300","","0.000","-99.000","-99.000","-99.000","23.600","","19.500",""
"C0E830","2020-02-28 00:00:00","37.000","35.000","1.600","18.600","0.850","1015.100","","0.000","-99.000","-99.000","-99.000","21.200","","18.200",""
"C0K330","2020-02-28 00:00:00","38.000","6.000","0.300","18.400","0.940","1014.600","","0.000","-99.000","-99.000","-99.000","25.400","","18.400",""
"C0M660","2020-02-28 00:00:00","40.000","352.000","1.100","18.500","0.880","1015.300","","0.000","-99.000","-99.000","-99.000","25.300","","18.500",""
"C0D580","2020-02-28 00:00:00","120.000","0.000","0.000","16.900","0.940","1005.500","","0.000","-99.000","-99.000","-99.000","24.000","","16.900",""
"C0R640","2020-02-28 00:00:00","21.000","42.000","1.600","22.600","0.840","1017.300","","0.000","-99.000","-99.000","-99.000","25.200","","21.600",""
"C0E810","2020-02-28 00:00:00","53.000","11.000","1.500","18.100","0.920","1013.800","","0.000","-99.000","-99.000","-99.000","21.600","","17.300",""
"C0G830","2020-02-28 00:00:00","27.000","12.000","1.500","18.500","0.960","1014.500","","0.000","-99.000","-99.000","-99.000","23.800","","18.500",""
"C0A550","2020-02-28 00:00:00","422.000","0.000","0.000","16.800","1.000","973.500","","17.000","-99.000","-99.000","-99.000","16.900","","14.400",""
"C0G750","2020-02-28 00:00:00","31.000","350.000","1.500","18.500","0.860","1016.600","","0.000","-99.000","-99.000","-99.000","23.700","","18.200",""
"C0Z270","2020-02-28 00:00:00","343.000","0.000","0.000","17.200","0.920","982.500","","7.500","-99.000","-99.000","-99.000","19.600","","16.900",""
"C0UA30","2020-02-28 00:00:00","1397.000","190.000","0.500","10.400","1.000","866.900","","8.000","-99.000","-99.000","-99.000","13.100","","10.400",""
"C0I080","2020-02-28 00:00:00","536.000","0.000","0.000","15.600","0.870","961.200","","0.000","-99.000","-99.000","-99.000","26.900","","14.100",""
"C0UA00","2020-02-28 00:00:00","392.000","167.000","0.900","15.400","0.980","977.800","","0.000","-99.000","-99.000","-99.000","19.300","","15.400",""
"C0AD40","2020-02-28 00:00:00","32.000","50.000","3.000","19.300","0.860","1016.600","","0.000","-99.000","-99.000","-99.000","20.400","","17.500",""
"C0G900","2020-02-28 00:00:00","20.000","40.000","1.700","19.900","0.860","1015.900","","0.000","-99.000","-99.000","-99.000","22.300","","19.300",""
"C0S660","2020-02-28 00:00:00","794.000","192.000","1.000","14.400","0.970","933.800","","0.000","-99.000","-99.000","-99.000","20.200","","13.900",""
"C0M640","2020-02-28 00:00:00","155.000","0.000","0.000","18.800","0.930","1001.100","","0.000","-99.000","-99.000","-99.000","25.700","","18.800",""
"C0R660","2020-02-28 00:00:00","20.000","147.000","1.200","21.800","0.890","1017.400","","0.000","-99.000","-99.000","-99.000","24.800","","20.500",""
"C0UA10","2020-02-28 00:00:00","1711.000","345.000","1.100","9.200","1.000","837.600","","4.000","-99.000","-99.000","-99.000","11.300","","9.200",""
"C0V770","2020-02-28 00:00:00","26.000","344.000","0.600","21.100","0.800","1016.100","","0.000","-99.000","-99.000","-99.000","27.100","","20.600",""
"C0E730","2020-02-28 00:00:00","26.000","116.000","0.500","19.400","0.810","1015.000","","0.000","-99.000","-99.000","-99.000","22.400","","18.300",""
"C0V810","2020-02-28 00:00:00","32.000","341.000","3.000","21.200","-99.000","1014.500","","0.000","-99.000","-99.000","-99.000","25.000","","20.600",""
"C0A9C0","2020-02-28 00:00:00","35.000","106.000","2.900","20.500","0.820","1017.000","","0.000","-99.000","-99.000","-99.000","22.200","","18.300",""
"C0X310","2020-02-28 00:00:00","9.000","16.000","4.200","20.300","0.830","1019.300","","0.000","-99.000","-99.000","-99.000","23.800","","20.000",""
"C0K280","2020-02-28 00:00:00","23.000","12.000","1.500","18.600","0.920","1018.900","","0.000","-99.000","-99.000","-99.000","25.800","","18.600",""
"C0M650","2020-02-28 00:00:00","20.000","3.000","1.400","18.800","0.860","1017.600","","0.000","-99.000","-99.000","-99.000","25.100","","18.800",""
"C0S910","2020-02-28 00:00:00","212.000","180.000","1.500","21.400","0.990","997.000","","12.000","-99.000","-99.000","-99.000","22.300","","19.700",""
"C0D570","2020-02-28 00:00:00","15.000","10.000","0.900","18.500","0.890","1017.900","","0.000","-99.000","-99.000","-99.000","23.300","","18.100",""
"C0M710","2020-02-28 00:00:00","15.000","14.000","1.300","19.200","0.860","1018.000","","0.000","-99.000","-99.000","-99.000","23.900","","19.000",""
"C0V490","2020-02-28 00:00:00","20.000","360.000","1.500","22.000","0.810","1017.100","","0.000","-99.000","-99.000","-99.000","26.600","","21.200",""
"C0E870","2020-02-28 00:00:00","34.000","8.000","0.400","18.900","0.870","1017.300","","0.000","-99.000","-99.000","-99.000","21.900","","18.200",""
"C0M800","2020-02-28 00:00:00","440.000","0.000","0.000","19.600","0.880","969.500","","0.000","-99.000","-99.000","-99.000","26.400","","16.100",""
"C0A570","2020-02-28 00:00:00","360.000","76.000","1.200","16.700","0.990","980.000","","1.000","-99.000","-99.000","-99.000","18.700","","15.400",""
"C0S790","2020-02-28 00:00:00","236.000","346.000","0.300","18.700","0.850","995.500","","0.000","-99.000","-99.000","-99.000","22.300","","18.700",""
"C0D590","2020-02-28 00:00:00","143.000","48.000","3.400","17.100","0.950","1003.800","","0.000","-99.000","-99.000","-99.000","19.600","","16.400",""
"C0U990","2020-02-28 00:00:00","31.000","245.000","1.300","18.300","1.000","1019.000","","10.500","-99.000","-99.000","-99.000","21.300","","17.500",""
